date,STETH,WEETH,WBTC,WSTETH,WBETH,WETH,RETH,JITOSOL,CBBTC,SUSDE,RSETH,SUSDS,BNSOL,USDT,EZETH,JUPSOL,OSETH,MSOL,METH,USDS,DAI,LBTC,ETHX,CBETH
2023-02-07,8426802837.0,,3407026.0,52288114.0,,1234314681.0,645456870.0,,,,,,,,,,,,,,36777310.0,,,1799986787.0
2023-02-08,8334264841.0,,3976636.0,59124827.0,,1226912022.0,642781574.0,,,,,,,,,,,,,,36778570.0,,,1790294652.0
2023-02-09,7839454933.0,,3512611.0,57013192.0,,1145561018.0,601051914.0,,,,,,,,,,,,,,36778570.0,,,1671964052.0
2023-02-10,7681386223.0,,4831367.0,55487485.0,,1122152120.0,591343610.0,,,,,,,,,,,,,,36778570.0,,,1655561689.0
2023-02-11,7769949290.0,,6620133.0,58426589.0,,1140763760.0,609219236.0,,,,,,,,,,,,,,36821630.0,,,1686008253.0
2023-02-12,7657049802.0,,7646224.0,57589460.0,,1116969723.0,602496209.0,,,,,,,,,,,,,,36821630.0,,,1657089176.0
2023-02-13,7574235205.0,,7914958.0,56210060.0,,1101871095.0,599482050.0,,,,,,,5067.0,,,,,,,36821630.0,,,1636108727.0
2023-02-14,7916797626.0,,15116956.0,59985236.0,,1146510282.0,625742773.0,,,,,,,15866.0,,,,,,,36585034.0,,,1705028564.0
2023-02-15,8504350968.0,,18633392.0,64841398.0,,1237765415.0,674060243.0,,,,,,,6495.0,,,,,,,36585034.0,,,1830622500.0
2023-02-16,8610763753.0,,21978745.0,65775638.0,,1227366765.0,668299327.0,,,,,,,4801.0,,,,,,,36580244.0,,,1843405374.0
2023-02-17,8626600457.0,,23113382.0,71947529.0,,1257436522.0,688391086.0,,,,,,,4818.0,,,,,,,37581305.0,,,1871016430.0
2023-02-18,8695335093.0,,23594601.0,74394815.0,,1252410818.0,688754225.0,,,,,,,57845.0,,,,,,,37581290.0,,,1870860015.0
2023-02-19,8689677236.0,,23747505.0,82615778.0,,1250230199.0,690034525.0,,,,,,,35086.0,,,,,,,37581290.0,,,1863227872.0
2023-02-20,8805981338.0,,24616854.0,83933782.0,,1256025530.0,697122125.0,,,,,,,53241.0,,,,,,,37582304.0,,,1874844320.0
